start_x,start_y,start_theta,start_phi,start_v,target_x,target_y,target_theta,target_phi,target_v,T_exact,T_poly,max_poly_error,final_poly_x,final_poly_y,final_poly_theta,final_poly_phi,final_poly_v
0.0,0.0,0.0,0.0,7.210480326920975,10.0,-8.337478000668856,0.14832865680103113,0.0,2.4745457373845916,2.7569207017683643,2.8129559408006077,0.23161704774434697,10.0,-8.337478000668856,0.14832865680103113,0.0,2.4745457373845916
0.0,0.0,0.0,0.0,8.517777836383294,10.0,3.6203341506864017,1.060609976540829,0.0,6.750616916479416,1.5901086689219233,1.602073398370663,0.1439335058178366,10.0,3.6203341506864017,1.060609976540829,0.0,6.750616916479416
0.0,0.0,0.0,0.0,7.415132195095337,10.0,6.462389420450872,1.4749029529463824,0.0,1.9463867172819294,2.2636668082797584,2.2912167295881516,0.14092337969489188,10.0,6.462389420450872,1.4749029529463824,0.0,1.9463867172819294
0.0,0.0,0.0,0.0,5.626948477534123,10.0,-2.6255914087353416,-1.662670137345205,0.0,2.1914259167222783,2.595517275623041,2.6432868097826536,0.19827083146080413,10.0,-2.6255914087353416,-1.662670137345205,1.0788149668092128e-18,2.1914259167222783
0.0,0.0,0.0,0.0,5.880727821515942,10.0,-1.973862683036355,-2.6252575938758964,0.0,3.415560042982202,3.2506494131368724,3.3017280116955128,0.30012206918447204,10.0,-1.973862683036355,-2.6252575938758964,0.0,3.415560042982202
0.0,0.0,0.0,0.0,9.683393291610242,10.0,-4.933747539337967,-1.7715081085807258,0.0,2.14361961635079,2.443722351752502,2.4870654943835584,0.16525437151684064,10.0,-4.933747539337967,-1.7715081085807258,0.0,2.14361961635079
0.0,0.0,0.0,0.0,6.024829190721503,10.0,4.615092447310653,-2.4676622045423127,0.0,4.650372287288144,3.7050914828140793,3.750880073577296,0.23072243206024745,10.0,4.615092447310653,-2.4676622045423127,0.0,4.650372287288144
0.0,0.0,0.0,0.0,2.1135276787638055,10.0,7.023878174798341,0.8742936901411031,0.0,9.496830809087518,1.893676318034242,1.9029949491344709,0.12016969380233339,10.0,7.023878174798341,0.8742936901411031,0.0,9.496830809087518
0.0,0.0,0.0,0.0,2.2676548370975,10.0,-7.9304435455597115,-1.378649422829157,0.0,7.452447826176796,2.1878193977767544,2.2137950458528217,0.2270780571069743,10.0,-7.9304435455597115,-1.378649422829157,0.0,7.452447826176796
0.0,0.0,0.0,0.0,1.91898908886455,10.0,7.964402405683813,-2.7716387322228333,0.0,6.249141191532158,4.534017938766494,4.591623204218365,0.35715915375246204,10.0,7.964402405683813,-2.7716387322228333,0.0,6.249141191532158
0.0,0.0,0.0,0.0,0.9241439473001845,10.0,-1.796360239546658,0.2724435184645224,0.0,9.853006378048306,2.0866627618612537,2.176401537258708,0.8628938726946856,10.0,-1.796360239546658,0.2724435184645224,0.0,9.853006378048306
0.0,0.0,0.0,0.0,1.3611155478465364,10.0,8.107266040926522,0.25296793132921724,0.0,5.812345700463054,2.3559739007200764,2.3708546697428963,0.13026659592172718,10.0,8.107266040926522,0.25296793132921724,0.0,5.812345700463054
0.0,0.0,0.0,0.0,0.7623885235788108,10.0,0.9233019088960113,-0.13577597534819885,0.0,1.123590679406239,2.523869994048447,2.589528178839274,0.3246447471934038,10.0,0.9233019088960113,-0.13577597534819885,0.0,1.123590679406239
0.0,0.0,0.0,0.0,7.5309889047980505,10.0,3.0553337180001954,2.9985678336539,0.0,4.344607010624716,3.3116319955523945,3.3581039293729846,0.2521629267055993,10.0,3.0553337180001954,2.9985678336539,0.0,4.344607010624716
0.0,0.0,0.0,0.0,9.979562612254764,10.0,-3.705847901657096,-2.0877588961681006,0.0,5.36789116260899,2.6048484253493402,2.6471790475379695,0.22518492463846299,10.0,-3.705847901657096,-2.0877588961681006,0.0,5.36789116260899
0.0,0.0,0.0,0.0,0.8409460201569086,10.0,-2.2773247200640085,2.336422628463329,0.0,3.6746412615714243,3.958703837070031,4.011818031784022,0.22792562955335638,10.0,-2.2773247200640085,2.336422628463329,0.0,3.6746412615714243
0.0,0.0,0.0,0.0,0.6796973562257935,10.0,9.581380258085993,-3.0649356487168786,0.0,6.348693929556752,4.972497197251039,5.027352328398735,0.3451425225105551,10.0,9.581380258085993,-3.0649356487168786,0.0,6.348693929556752
